Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),DINING_ROOM:Zone Mean Air Temperature [C](Hourly),KITCHEN:Zone Mean Air Temperature [C](Hourly),LIVING_ROOM:Zone Mean Air Temperature [C](Hourly),HALL:Zone Mean Air Temperature [C](Hourly),BATHROOM:Zone Mean Air Temperature [C](Hourly),WC:Zone Mean Air Temperature [C](Hourly),BEDROOM2:Zone Mean Air Temperature [C](Hourly),BEDROOM1:Zone Mean Air Temperature [C](Hourly),BEDROOM3:Zone Mean Air Temperature [C](Hourly),LANDING:Zone Mean Air Temperature [C](Hourly),ROOF:Zone Mean Air Temperature [C](Hourly) 
 07/21  01:00:00,12.450000000000001,21.42925329423471,21.594793589349299,21.73924856037904,22.118679356432293,21.945117604283593,22.2786539908339,21.534394515372584,21.717698071491559,22.183114111663206,22.48937005893185,21.143945575629567 
 07/21  02:00:00,12.433333333333332,21.26527481524735,21.43754233993145,21.575084262599515,21.96342815164323,21.803916252007928,22.22615907604198,21.386868608292429,21.543805127385935,22.053190544549186,22.3648477415914,21.077403743913277 
 07/21  03:00:00,12.775,21.166365134673528,21.32124106370065,21.471701497125513,21.84665106692675,21.6914296206831,22.18827384330214,21.28197784611436,21.417684219610846,21.96394020486782,22.28964278401162,21.039413908568198 
 07/21  04:00:00,13.133333333333333,21.069291797651677,21.205486164387389,21.356855342819029,21.728507488218655,21.57821737929271,22.143052035392658,21.171361232715346,21.286320634663939,21.873938287832318,22.221539012861027,21.0025431891417 
 07/21  05:00:00,13.533333333333334,20.97210785470387,21.096128941297147,21.244401722424784,21.622364077407256,21.45831378195223,22.09364084036483,21.064800485782255,21.159689238379618,21.784263646187438,22.151278480056104,20.968976055199496 
 07/21  06:00:00,13.875,21.15334249785633,21.1378918931511,21.154069681288918,21.52129796687271,21.446546838755908,22.14428707490941,21.056893282029266,21.05237944550738,21.699304652632887,22.077812284096657,20.933471299033937 
 07/21  07:00:00,14.233333333333335,21.508537004783134,21.27999287976287,21.11162944329183,21.421707168352709,21.482181921787377,22.206957275296835,21.129912736317889,20.99235981840982,21.64159858858137,22.02872319999084,20.909885763040156 
 07/21  08:00:00,14.633333333333333,21.4610895483481,21.23854327645932,21.122758092226208,21.341766291149665,21.380098696845584,22.16538203787628,21.08940042222187,20.98624477702844,21.613107256391957,22.00401911675524,20.902395799391554 
 07/21  09:00:00,15.033333333333334,21.4919997883118,21.23468894101001,21.207981021782428,21.28102884012186,21.328088498770076,22.16175232018105,21.11094928561062,21.05754377250047,21.61462429403019,21.989053376027603,20.903877940247108 
 07/21  10:00:00,15.433333333333332,21.712076021073103,21.307658468063225,21.47272259322537,21.250590267716757,21.34109581381658,22.197591720730299,21.251495112168283,21.308230176722828,21.691742997448967,21.985394332783515,20.922073661521958 
 07/21  11:00:00,16.008333333333334,22.016195793790485,21.40651035820109,21.945328158676707,21.273643491042806,21.383575857377733,22.244086736761309,21.479834288011444,21.7698195694194,21.888154577179887,22.000420024932507,20.976988515173067 
 07/21  12:00:00,16.766666666666667,22.361129435982055,21.536286937005618,22.49383719360912,21.35610905083959,21.45651375933245,22.301750621078697,21.767996913356297,22.313816978306993,22.152938475875876,22.04385396261402,21.077759171920908 
 07/21  13:00:00,17.508333333333338,22.706817886418248,21.68148922471285,22.975258952882205,21.52375099263304,21.550876837963945,22.365456483419647,22.056327559864799,22.79927966731896,22.37327860738445,22.12191580186531,21.20666433240609 
 07/21  14:00:00,17.683333333333335,23.00760441999952,21.871086394957236,23.279185819486274,21.687406446012216,21.63301355267366,22.416874242731038,22.30707230796784,23.112557702943865,22.49061699282166,22.35545064345973,21.317140677458075 
 07/21  15:00:00,17.483333333333336,23.202470428689386,22.135638388091718,23.379930759661297,21.778468896671514,21.69339150773092,22.455475084150064,22.495075100257325,23.22337775426898,22.497330676248187,22.77598066864455,21.39240631369614 
 07/21  16:00:00,17.283333333333336,23.320981232740285,22.413028365683528,23.366441473479598,21.857524045692356,21.76888158956648,22.492742182539819,22.636659124313906,23.206577467222755,22.47002480147962,23.2493144785073,21.455876718965287 
 07/21  17:00:00,16.791666666666669,23.31865653217686,22.630552185832657,23.282330855092189,21.937717162593189,21.845413411125436,22.511261746691465,22.702417792279005,23.141043528638006,22.453539134620745,23.63209728288176,21.48695097489607 
 07/21  18:00:00,16.033333333333336,23.337719356511646,22.81646396571304,23.18676005569304,22.03901279100907,21.980921623507699,22.559743420070025,22.746331952166558,23.074285049587038,22.474391240612847,23.803547531891288,21.48009056318419 
 07/21  19:00:00,15.291666666666666,23.413547357071577,22.914257558139679,23.05482066953032,22.15126596992876,22.175608097704246,22.6240004433369,22.80463482841583,22.972099386599497,22.500713509635458,23.670586763367984,21.45926678898366 
 07/21  20:00:00,14.65,23.00443909414169,22.579971337054095,22.885819467436077,22.252233397876727,22.15927682206129,22.532579388006999,22.64982791513466,22.83309418218448,22.51583567603186,23.18332930376241,21.426390619377469 
 07/21  21:00:00,14.108333333333335,22.554514246740493,22.219100326691334,22.738511871460088,22.371823823150569,22.181631705757146,22.476606990248674,22.44381924409747,22.69842245531595,22.559988034849764,22.960241546238355,21.371611958323439 
 07/21  22:00:00,13.549999999999999,22.29863446281063,22.07254857862087,22.58764121246487,22.46132935577006,22.231146108135815,22.448145878426659,22.28235813914661,22.552400953964676,22.58236764955426,22.905741833956225,21.30751939443817 
 07/21  23:00:00,13.183333333333332,22.090538139076285,21.97125767245049,22.413926893994306,22.485017574142728,22.23005664742064,22.420307886423378,22.12555761000742,22.387318369835545,22.55484922368518,22.857614934844717,21.24764691588716 
 07/21  24:00:00,13.041666666666666,21.9217015034603,21.87719584643823,22.256544484471794,22.453491426479144,22.18448018964956,22.395373734807764,21.986308898058309,22.233864416816805,22.49857123784578,22.802207848286206,21.19898776782696 
 07/22  01:00:00,12.883333333333333,21.75344250764053,21.757587678648198,22.094544564461275,22.36318864234902,22.0911816506582,22.35981273736107,21.841001122940857,22.06663119150795,22.40722570914912,22.71902757967212,21.145298630033396 
 07/22  02:00:00,12.450000000000001,21.55480655230411,21.593394492090778,21.89868010024219,22.2119558040455,21.943385685093234,22.29906995452394,21.66663532353151,21.86314999359323,22.269143557814976,22.58472845425871,21.069052331179447 
 07/22  03:00:00,11.908333333333332,21.33057458574439,21.39685879401324,21.672031795955989,22.015795747663089,21.759386276289154,22.21719635104334,21.46579484936014,21.630797971659065,22.095138747574699,22.41916869653134,20.97261644630621 
 07/22  04:00:00,11.35,21.10220862810116,21.187536593363644,21.44034710099893,21.80650643508217,21.563584018119458,22.1228263825551,21.254150173231243,21.388990024679328,21.908907055954896,22.249786624316969,20.866745918225698 
 07/22  05:00:00,11.625,20.94431890755443,21.025735250242609,21.273697992605159,21.644534246612876,21.41786110470929,22.06096436597865,21.095013205676506,21.20405457834146,21.77384462258743,22.13549156057127,20.79664378535549 
 07/22  06:00:00,12.583333333333334,21.207005309974936,21.1053291777709,21.23260223777244,21.562544276331705,21.483290913822605,22.16167450468076,21.138296783891307,21.137962373940068,21.743769307272716,22.125351150744327,20.784477802413745 
 07/22  07:00:00,13.525,21.66097618813558,21.320340243664444,21.254568531757355,21.53033308114493,21.588340720777528,22.274495159859396,21.273288792183874,21.135960806143119,21.75287850051183,22.14568214385966,20.796549643085304 
 07/22  08:00:00,14.775,21.697407278427037,21.38805556256121,21.349238503720888,21.55218891527066,21.53515164721809,22.267963383355029,21.29189521499886,21.204739656077235,21.799629711431625,22.20157445907942,20.84474850923041 
 07/22  09:00:00,16.216666666666666,21.83712600401878,21.515856636805777,21.553005935227234,21.61092689506206,21.54799988315476,22.310072311101309,21.40409451230093,21.38828170568939,21.89955497117974,22.276039873049116,20.92983320130513 
 07/22  10:00:00,17.675,22.22222666216292,21.734627904269276,21.978460076635675,21.68330633756305,21.644776705237335,22.401841489298904,21.674834750341323,21.784919495791355,22.090692218963587,22.350030557596616,21.046062987597599 
 07/22  11:00:00,19.466666666666666,22.721406541236889,21.982421527842026,22.614052306364287,21.81905843350118,21.80338860955196,22.51501108832817,22.069248122081694,22.39558868704771,22.40732485316366,22.45197873824158,21.22985212776341 
 07/22  12:00:00,21.525000000000003,23.270177038276715,22.263405843817158,23.346482447534926,22.0262814030619,22.006837486472596,22.65323380184596,22.52768592089191,23.1016415062487,22.778400248373534,22.594724694347226,21.507899943730285 
 07/22  13:00:00,23.566666666666664,23.81980395649707,22.56741757385078,24.05467623229784,22.3363070092565,22.234631807058237,22.808058157567407,23.00216189414422,23.778627263295474,23.130910115434579,22.788224031542005,21.8369899231657 
 07/22  14:00:00,23.758333333333338,24.235815748243494,22.880191883689915,24.512397700699098,22.599094121422696,22.400401641060229,22.916364150939427,23.378316050248715,24.231633870195166,23.341704479847466,23.091729808616536,22.029241574833106 
 07/22  15:00:00,22.65833333333333,24.453759605412789,23.168224457142654,24.648707774109906,22.71907943563485,22.497046574884803,22.97735692653154,23.6137575778976,24.406248277238928,23.38155712572181,23.495009891832806,22.082920725951383 
 07/22  16:00:00,21.558333333333335,24.584651153489238,23.431402711100487,24.631109166993494,22.81573272706942,22.611047109507763,23.038345324548279,23.793684426364839,24.44577187996852,23.374209864015414,23.96552718728985,22.11910902004845 
 07/22  17:00:00,20.34166666666667,24.603825721165636,23.627730611844688,24.561756555819306,22.906667691336293,22.74077708437874,23.092316897806687,23.904406256375667,24.44628736591885,23.3925319157406,24.346288886521625,22.12157697140418 
 07/22  18:00:00,19.041666666666669,24.633243225496789,23.795364950954576,24.49746802343908,23.02766759358423,22.92063533700234,23.170108671558343,23.982698130047884,24.43408548824316,23.455040242452399,24.48259007048843,22.087819067157399 
 07/22  19:00:00,17.74166666666667,24.681280425304136,23.86817482442662,24.389603247157099,23.1548552759741,23.11952458134063,23.25426961970105,24.04606772134888,24.368004016612877,23.502976020636486,24.330784009941664,22.03745521992423 
 07/22  20:00:00,16.791666666666669,24.308701739861353,23.57642774476992,24.254892462320745,23.286397489826486,23.15858320720692,23.209021519697918,23.929265276063487,24.254489890097664,23.547633061732826,23.929845365794966,21.990883363701458 
 07/22  21:00:00,16.033333333333336,23.920125636254999,23.298034877393524,24.150075697210899,23.43461202412355,23.229843655020848,23.19634059356129,23.7797018088243,24.16186838132928,23.630632708687018,23.79061191155888,21.93838374746343 
 07/22  22:00:00,15.291666666666666,23.661678362525369,23.17651795901793,24.01906103482472,23.540266379232809,23.300144620665379,23.203164977558445,23.642194116715328,24.041935953100937,23.678735917843797,23.76713512998994,21.8770292177111 
 07/22  23:00:00,14.766666666666666,23.437336431723254,23.096602497267054,23.859271154428219,23.582948243861585,23.319745330345517,23.208985722733244,23.49203513009981,23.896954123352307,23.681654728292089,23.745358104379038,21.823121632346348 
 07/22  24:00:00,14.424999999999999,23.2425102301594,23.01080666389517,23.692309055092087,23.565629060800064,23.289901253483717,23.212013023148616,23.339468228043328,23.736115265526054,23.6477319903268,23.707888666571525,21.775769793219767 
 07/23  01:00:00,14.066666666666669,23.05057968837828,22.890381465418078,23.500811685559055,23.485107669409783,23.20890320139119,23.20206063802163,23.176926874266078,23.5459676586497,23.565392711238294,23.63985515952544,21.72102787897103 
 07/23  02:00:00,13.9,22.868156159557107,22.75459804223566,23.302679770060533,23.363818862293774,23.09629833441842,23.185682493564845,23.014466606047255,23.3542919801456,23.453208577204618,23.555207850370058,21.666929411561119 
 07/23  03:00:00,13.9,22.711342658580724,22.625726436182818,23.127499250316676,23.236191146918974,22.96928681320222,23.165827971684043,22.867947402188905,23.18007618695493,23.343287126041095,23.466639805502536,21.62085966995191 
 07/23  04:00:00,13.9,22.55757041348089,22.48770586572608,22.952985500032665,23.093064138909854,22.830299903384458,23.13514579918015,22.722270191837479,23.007806344946859,23.22403053835411,23.366926904438203,21.571619257520003 
 07/23  05:00:00,14.016666666666666,22.410158463483513,22.348846328495516,22.79329275192845,22.948924575162143,22.688925745511559,23.097375111228176,22.58603657872837,22.84236641581685,23.105146233098595,23.272689946799447,21.52566781810367 
 07/23  06:00:00,14.158333333333334,22.42959480491815,22.28743096587557,22.67139858794364,22.811568009754756,22.626569458180474,23.11451490639884,22.508867898664645,22.699415729356635,23.006939438641088,23.200888574156765,21.482585797836149 
 07/23  07:00:00,14.316666666666665,22.68618712186942,22.355090663130125,22.610075508947675,22.695867994504579,22.647097787419395,23.180602776773794,22.525671518366413,22.61814743400365,22.951504892462784,23.16270014687436,21.448227056557174 
 07/23  08:00:00,15.158333333333334,22.790275007416285,22.425910229967099,22.653203363948479,22.66710322069245,22.62359438290117,23.206195866169197,22.535297941102617,22.633658099869384,22.963610246231054,23.18627512848281,21.467045467650669 
 07/23  09:00:00,16.458333333333333,22.929157155823828,22.55297817471798,22.81565865644104,22.707844278224909,22.640976755875728,23.25694490894921,22.611249903432964,22.75105532096175,23.044011600238539,23.260146966655655,21.54275768320402 
 07/23  10:00:00,17.758333333333334,23.217386765549838,22.727721039154205,23.147897230976015,22.764523806863477,22.714481502114496,23.34102275715622,22.78135633639488,23.03765622167074,23.2110853039037,23.33127497124525,21.644535971608645 
 07/23  11:00:00,18.941666666666668,23.58463857055213,22.909486586230704,23.629968436621796,22.8502678008302,22.811814980855627,23.429720829370777,23.02974357109211,23.495373938402037,23.464907697980168,23.402588958702155,21.77579254731914 
 07/23  12:00:00,20.099999999999999,23.94081630228621,23.076677488747924,24.146563614872006,22.969603211052129,22.923635918603855,23.518620561481474,23.310376424957373,23.994701351010496,23.73214867280969,23.4809917522998,21.943499842455826 
 07/23  13:00:00,21.241666666666668,24.290939432197506,23.250605997645434,24.64012697837646,23.168376413634108,23.050981112706027,23.613465322703225,23.6109691838909,24.466200561300636,23.972660692909146,23.594400560258973,22.147542073840844 
 07/23  14:00:00,21.349999999999999,24.553958612766448,23.44728334734337,24.961558015389497,23.344620011195777,23.147976045567046,23.684496904066845,23.848769969166655,24.775309921808544,24.105906313385366,23.828031247210089,22.288508034019473 
 07/23  15:00:00,20.808333333333338,24.730637982826996,23.69348848909927,25.056725346522538,23.433306669119088,23.222061919593249,23.739600214280519,24.010164757440099,24.890056598406248,24.136571879266709,24.224612095146115,22.351137550399856 
 07/23  16:00:00,20.25,24.829907191040375,23.951908429647536,25.009884699924176,23.510042809988606,23.305250297803864,23.788215669447199,24.13593845817267,24.868036947344974,24.1114723758234,24.68708794889201,22.40051894705053 
 07/23  17:00:00,19.358333333333336,24.806852413376708,24.128205540369135,24.89143630915576,23.56291201120693,23.384891807599375,23.816008748645886,24.187477157255086,24.794301846702184,24.086022272297769,25.02330060446819,22.407214173721504 
 07/23  18:00:00,18.258333333333334,24.7882068521545,24.242486805043855,24.760371902811256,23.631680717239254,23.505125850208175,23.862177968764727,24.20914028956814,24.70609009381032,24.08762557237414,25.164912573073946,22.37000755874318 
 07/23  19:00:00,17.158333333333336,24.792907301369217,24.2647996922933,24.59381979293575,23.69996837765702,23.65734209933882,23.915479581945136,24.235206886048365,24.571632435907337,24.080640518168065,24.99839222309571,22.32178162958876 
 07/23  20:00:00,16.233333333333336,24.36482164167205,23.91666040971913,24.407467294139,23.766214713143087,23.627592032204917,23.828379943180655,24.064967698029695,24.40282635866832,24.059975408000587,24.52672864202449,22.264746478418045 
 07/23  21:00:00,15.491666666666668,23.91564679872623,23.583749079873784,24.24368289498636,23.84458298175963,23.630124627407019,23.77348030527213,23.850752924250075,24.253292282057278,24.073130821825214,24.3068663814469,22.195426038154534 
 07/23  22:00:00,14.733333333333335,23.631026924698394,23.40853531032758,24.064974609109158,23.881043467618928,23.634678972538827,23.737622203823553,23.669484851186128,24.08171243417559,24.05041947216002,24.221456428400818,22.118380241087068 
 07/23  23:00:00,14.166666666666666,23.38147501364279,23.262569081175259,23.857086301381913,23.84381508535513,23.583444579383707,23.69824971281132,23.487127966370378,23.88652220442262,23.973095162870746,24.13376799556828,22.04510055892413 
 07/23  24:00:00,13.825000000000001,23.17220580214717,23.123561279524755,23.654026199116744,23.756797869234818,23.490675677449319,23.658200015906535,23.317201722403156,23.694232974900129,23.88148211543523,24.03327192682741,21.982391613684386 
 07/24  01:00:00,13.466666666666667,22.965927504137175,22.960103228888796,23.43950516937819,23.620207584032433,23.352388353136246,23.603778514931994,23.136227396238529,23.483339706577028,23.756623882659356,23.91086713464229,21.913445834399814 
 07/24  02:00:00,13.066666666666669,22.753069884478348,22.77008735327875,23.214239660489,23.44185672042663,23.178164692932858,23.53416753984243,22.93905018419582,23.25159943486806,23.601587447009224,23.76840756278318,21.832957011857816 
 07/24  03:00:00,12.725,22.543355267334979,22.570501638225353,22.9888245806732,23.248488542850155,22.99309288128872,23.455154515090596,22.7417819709048,23.018060449883749,23.43236911578253,23.62151420924903,21.74761630714356 
 07/24  04:00:00,12.366666666666668,22.328633848446829,22.364410659432339,22.760018973937816,23.041681989969147,22.798004130219085,23.3629868915028,22.53785160429563,22.783088472194664,23.249146671565865,23.467035666834133,21.6561912718465 
 07/24  05:00:00,12.316666666666665,22.140862171196628,22.174633405922824,22.557811387894764,22.843444551568273,22.619168436637,23.277643962147779,22.346511139616707,22.563047367170446,23.078731724980629,23.329007178539628,21.575092846716286 
 07/24  06:00:00,12.516666666666666,22.067749519683983,22.054262411991208,22.41598230331748,22.67792333167206,22.497340627408989,23.231071974062947,22.210473774320293,22.39269772081553,22.951486248512358,23.22910753949205,21.51441214464936 
 07/24  07:00:00,12.716666666666667,22.092435473695617,22.00729842970726,22.322232723038174,22.537825098680988,22.4048271029879,23.210963271466654,22.116878074116746,22.273690070646415,22.850377972619737,23.14407131355306,21.461353047996167 
 07/24  08:00:00,13.791666666666666,22.38586489582391,22.162156509207134,22.382579078811188,22.48607388166016,22.438458165915738,23.28830970705553,22.17461565021921,22.303231864810923,22.858839212292158,23.152196410464627,21.469871047306254 
 07/24  09:00:00,15.433333333333338,22.598366035226666,22.31780462805604,22.533493584144439,22.525344746520785,22.459447024737334,23.33629410483783,22.26742871306187,22.423262888212077,22.932677390358678,23.21259666492578,21.557113926187964 
 07/24  10:00:00,17.09166666666667,22.839843171209819,22.474268146921579,22.829371428156337,22.587363156366366,22.51030749910115,23.40018469213042,22.406068134623067,22.68607873160161,23.08394149565326,23.290664661169129,21.672100118732947 
 07/24  11:00:00,18.441666666666668,23.15675247911845,22.64358583695983,23.31939481454459,22.67989485572299,22.584465311574449,23.466953880627704,22.611274099963255,23.131682367629936,23.349366363541255,23.367563307689428,21.805800683272066 
 07/24  12:00:00,19.541666666666669,23.520645106148874,22.80938101863494,23.856935923850747,22.795606258988604,22.672704387816354,23.529053147603809,22.882648022449147,23.650167027649379,23.631362649941978,23.429380948131457,21.953956600751395 
 07/24  13:00:00,20.641666666666667,23.898999491842564,22.989278274838154,24.360849700145093,22.99910113465465,22.80036712034833,23.60157387831282,23.197783465270978,24.14105830760771,23.872991439565884,23.529075696781246,22.13685665296045 
 07/24  14:00:00,20.691666666666668,24.187866162735149,23.200350586207237,24.682493393885165,23.180682396938633,22.898309530847418,23.650354818041028,23.45249421206806,24.46503309591993,23.996669731314659,23.76091060083134,22.274572629185874 
 07/24  15:00:00,19.933333333333335,24.3191375350106,23.425020584385636,24.746113706313485,23.246084473021765,22.947026600521509,23.67012327169793,23.596384165526158,24.548111746747464,23.978685763690284,24.133316456398437,22.314373788537265 
 07/24  16:00:00,19.191666666666668,24.375825186659779,23.63139041561614,24.65871679257147,23.28556719949469,23.012492577897264,23.6865324004294,23.69211635667146,24.488555974502579,23.918048959081117,24.56811366273467,22.33724121400512 
 07/24  17:00:00,18.141666666666667,24.3152202740166,23.76310908261169,24.513837610042299,23.315623005539739,23.07159768561363,23.681218494429868,23.72184992836237,24.380161403420144,23.862890166820109,24.90014426020559,22.326232576027964 
 07/24  18:00:00,16.84166666666667,24.242681011234259,23.844621254711968,24.339870813132053,23.356385132174127,23.162931881169159,23.692506433705817,23.71661222261893,24.25423933646931,23.82444737331012,24.976971781725525,22.273813655947419 
 07/24  19:00:00,15.541666666666666,24.21354569158689,23.83171610584205,24.126918422442729,23.377461852839514,23.288941805171473,23.71331384189783,23.713554989129233,24.08254493774363,23.76548200986417,24.761420430383479,22.2070926007997 
 07/24  20:00:00,14.591666666666669,23.76274201481142,23.453566980021419,23.915756554777635,23.400920522776507,23.223684492323345,23.595855461519908,23.512990373592389,23.89375249012913,23.701264869574758,24.24887464768427,22.1397382499669 
 07/24  21:00:00,13.833333333333334,23.316533489157665,23.091427149577613,23.737411269151364,23.453985398426256,23.200434057899444,23.51439397633248,23.288433713544977,23.72644803487053,23.690708405972829,23.987315282866616,22.063231136806164 
 07/24  22:00:00,13.091666666666669,23.035081598493475,22.892888297058247,23.540513910351995,23.465429745006749,23.1858704369655,23.453537563582498,23.094484751428415,23.540335147676,23.6492267556112,23.868324337798624,21.977932148266409 
 07/24  23:00:00,12.799999999999999,22.822520249770024,22.761537296724474,23.363541497080957,23.434878483458989,23.137239739550649,23.40616577535124,22.926713732567124,23.358258989846719,23.591287594030935,23.781028141812916,21.912362932331374 
 07/24  24:00:00,12.799999999999999,22.658824575085278,22.65162885796647,23.20631185735105,23.372690606043077,23.05582184851379,23.366301468698766,22.785449639815643,23.192804795965356,23.524002009427638,23.702651601242015,21.86653175847613 
 07/25  01:00:00,12.799999999999999,22.49381443893171,22.5207257228231,23.0337935584277,23.258733090908135,22.93183124823834,23.314957497134164,22.63551941513677,23.011942997311779,23.420311067469844,23.60137985470524,21.8165754858102 
 07/25  02:00:00,12.683333333333332,22.315240255378059,22.362090269774986,22.84289453630123,23.104286386682675,22.774113516386973,23.247025579543704,22.47259964793237,22.8151151083843,23.28147328507983,23.477898094527899,21.754707418455099 
 07/25  03:00:00,12.483333333333335,22.120577442802529,22.177969482508805,22.635712427888128,22.917286683458973,22.592810460375778,23.162595592242579,22.28777047419105,22.6009890398328,23.11474372420515,23.33546957442512,21.67862990102566 
 07/25  04:00:00,12.283333333333334,21.924604674022694,21.983315207502384,22.428686786397948,22.718721984091347,22.404388182187338,23.068005990468028,22.091408650449478,22.372858589909389,22.936104760718434,23.187282341242935,21.595316480690216 
 07/25  05:00:00,12.608333333333335,21.77702531088399,21.821669270310197,22.260026138853008,22.552239560804208,22.25353817662543,22.993202323448967,21.928732064429114,22.18036093386976,22.794442677918643,23.076025413440637,21.535192490193109 
 07/25  06:00:00,13.366666666666668,21.98731426817096,21.867067212907587,22.170418952601229,22.444414580586295,22.261673412283945,23.059462358347557,21.931370873716277,22.06610335942484,22.71036200220652,23.011162691743264,21.511436336257238 
 07/25  07:00:00,14.108333333333335,22.388256040005598,22.04032190050127,22.14404439633053,22.362453615858056,22.314511460019756,23.140679769583178,22.02375172444682,22.01138256533895,22.6591671236757,22.974275906323724,21.50724238774848 
 07/25  08:00:00,15.275,22.368017096997567,22.0460872099314,22.19351806286386,22.326180312616584,22.224046313866514,23.107762114152025,22.0048679436953,22.034560088114846,22.65852423565696,22.985093640241428,21.542454484650859 
 07/25  09:00:00,16.775000000000003,22.50619937608693,22.15051947501263,22.382032263580084,22.35644830590336,22.227532845482697,23.1439727209757,22.10782753418572,22.1976577833376,22.734470003340069,23.051885798589664,21.623697685074729 
 07/25  10:00:00,18.275000000000003,22.86907768674975,22.348348652992504,22.78109550641591,22.420045186390543,22.303164134690126,23.220590363728037,22.354356657969807,22.562055540978667,22.903935348888714,23.12458425164701,21.737732502176589 
 07/25  11:00:00,19.658333333333336,23.322958733440286,22.565100695112233,23.370767090614267,22.525195372239634,22.411665093028874,23.30169185673319,22.700659696097934,23.12469241575694,23.182989589377074,23.195497408838255,21.88856966933209 
 07/25  12:00:00,20.958333333333333,23.778546259537725,22.773750378153549,24.00928360888986,22.669196710837658,22.556066570413646,23.38902595728686,23.07819940483954,23.74544266657382,23.487576349301617,23.277703427031665,22.08047744358352 
 07/25  13:00:00,22.258333333333338,24.223364089689825,22.993853706002427,24.602673167143498,22.909109654662318,22.726786957412128,23.490402004103733,23.463771508424313,24.3270023519659,23.765157130366615,23.406805009274707,22.319835598439153 
 07/25  14:00:00,22.275000000000003,24.567005119275465,23.240881369213299,24.984880933000328,23.1213586228475,22.851901462214113,23.560477730399275,23.772620390809153,24.707374969831219,23.92054233423858,23.666197964437047,22.482929632781795 
 07/25  15:00:00,21.316666666666664,24.75247939489689,23.49308423904689,25.09078581420655,23.212456507016229,22.923283276366989,23.595618718579219,23.969126819948657,24.83305973524152,23.930338498692977,24.059687130336628,22.525709046415643 
 07/25  16:00:00,20.375,24.853779783367718,23.732571877855905,25.045839072894937,23.28083106844606,23.01307508624168,23.632845264037486,24.114243787325507,24.82394896049595,23.892026326794935,24.52057105644487,22.546945487053138 
 07/25  17:00:00,18.891666666666667,24.80940137513978,23.879109426867303,24.91746932827418,23.322204286071949,23.091664071723359,23.641496480659375,24.16185893915139,24.750105913586187,23.8523252662047,24.878337200378625,22.51335790771658 
 07/25  18:00:00,17.05,24.71977712681155,23.954128142498818,24.731045567147758,23.357723262064384,23.187232126702328,23.65853970453495,24.146945922844695,24.62076720152667,23.80961840289166,25.02627433772963,22.426346560200533 
 07/25  19:00:00,15.191666666666669,24.675426745450954,23.936421357728663,24.476989301356089,23.360395727222028,23.323251080457099,23.69182146878083,24.13694562160987,24.42375587054555,23.727905572801345,24.8456312811562,22.32750611496769 
 07/25  20:00:00,14.108333333333335,24.18097963114784,23.52701654372632,24.240581867063417,23.39154319865588,23.266571197850579,23.577589505438909,23.924381819207736,24.22509550765879,23.67329843877326,24.279917055309743,22.248276499855107 
 07/25  21:00:00,13.549999999999999,23.716740092785277,23.173861576844684,24.08904566333551,23.491356311491456,23.269993301228394,23.52000709895704,23.69677584002568,24.080652928493384,23.711585245324785,24.022261444887424,22.186041717668365 
 07/25  22:00:00,13.008333333333335,23.436346140112815,23.003130835443526,23.907586899914948,23.545523931837793,23.28429154604739,23.486047232330419,23.50438487194646,23.90465096750928,23.71139654301359,23.92946213283868,22.117391015269964 
 07/25  23:00:00,12.683333333333332,23.205567885667866,22.881940226493414,23.710571406908064,23.532131548807415,23.239861159653377,23.45024629872871,23.315293217878105,23.708310045629376,23.66693094348364,23.851211281168714,22.056480305198418 
 07/25  24:00:00,12.483333333333335,22.996666893439327,22.75163323276914,23.510298756009367,23.457605554247566,23.139583500551365,23.408618566661173,23.130014444146977,23.500637074281174,23.585747416566468,23.760050625316013,21.99893897277512 
 07/26  01:00:00,12.283333333333334,22.7861668112217,22.596138732337079,23.29375548632061,23.32464662662532,22.990360341958849,23.353273923630796,22.934496878852685,23.275203489332168,23.467134929301428,23.644379884664187,21.933613046709057 
 07/26  02:00:00,12.083333333333334,22.57163299150028,22.420349828894716,23.067079678363453,23.156915912172086,22.817149348511394,23.28446032357694,22.73111799604514,23.03862926325871,23.318111797041114,23.513030906053545,21.85965439551748 
 07/26  03:00:00,11.94166666666667,22.358709826739756,22.23421990632563,22.84062780135737,22.971168915427528,22.63214987412457,23.205750108718055,22.52803179190495,22.802749836344974,23.155168312513479,23.375370710257927,21.78120793068209 
 07/26  04:00:00,11.783333333333334,22.145483152470275,22.03960653104225,22.615433387438434,22.77707583815194,22.440338917980346,23.114965629479604,22.32619966463224,22.569534020214264,22.981464391020415,23.23052925139757,21.6969577473734 
 07/26  05:00:00,12.225,21.993628834242146,21.884993518237633,22.44849100214419,22.61519269293291,22.292671987857945,23.052434175945249,22.16310260843946,22.380851839862446,22.84796354399386,23.12963004796516,21.63870536130625 
 07/26  06:00:00,13.125,22.005526153512038,21.839625548676165,22.37730106540853,22.518313000752113,22.225947265590038,23.050046771568068,22.08663412021713,22.277624124446974,22.784281209923223,23.086890795182197,21.621078992887733 
 07/26  07:00:00,14.025,22.14839378654261,21.906978798757299,22.375154894521147,22.457034998389547,22.199220124783797,23.081856836521266,22.071575443563764,22.24374256319346,22.759545460329595,23.07183603295177,21.618666955605837 
