Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),DINING_ROOM:Zone Mean Air Temperature [C](Hourly),KITCHEN:Zone Mean Air Temperature [C](Hourly),LIVING_ROOM:Zone Mean Air Temperature [C](Hourly),HALL:Zone Mean Air Temperature [C](Hourly),BATHROOM:Zone Mean Air Temperature [C](Hourly),WC:Zone Mean Air Temperature [C](Hourly),BEDROOM2:Zone Mean Air Temperature [C](Hourly),BEDROOM1:Zone Mean Air Temperature [C](Hourly),BEDROOM3:Zone Mean Air Temperature [C](Hourly),LANDING:Zone Mean Air Temperature [C](Hourly),ROOF:Zone Mean Air Temperature [C](Hourly) 
 08/02  09:00:00,20.183333333333335,28.615767346000877,25.442425004323565,23.591655297939359,22.768279827531843,24.94657828569724,25.64707567956964,25.300542141350307,23.237618181839364,23.371170102916634,23.533339549251257,22.597028768522944 
 08/02  10:00:00,21.74166666666667,29.382229060380359,25.99429970021068,23.843015057564256,22.946633942404135,25.350989307224937,25.95047965239498,25.834258484149918,23.45731281897372,23.54417045682227,23.750017773862525,22.840601686863 
 08/02  11:00:00,24.183333333333335,29.227991995796164,26.16969693806526,24.151427890471284,23.195987399555834,25.437460780133937,26.018698802522264,26.007828334235574,23.732504187900515,23.761825248833988,24.01229210537859,23.13768642647628 
 08/02  12:00:00,26.241666666666665,28.48996200065081,26.142219208364783,24.519507339702554,23.4907594159944,25.334167041482187,25.94151541173262,25.932316825892398,24.068539475554464,24.013763117594423,24.284248291196833,23.403465036773338 
 08/02  13:00:00,28.275000000000003,28.02032518271916,26.20426683641752,24.932066350692357,23.78679358153975,25.38890194366951,25.9931043029343,25.933067713789979,24.462772858375897,24.298983577754048,24.53740166317115,23.6168951036433 
 08/02  14:00:00,28.46666666666667,28.064332985856795,26.435272866482977,25.623817417866744,24.05794423146919,25.64482401783283,26.155234752955093,26.144393185972139,25.122662578925956,24.75025829635034,24.727160825558827,23.769877853761206 
 08/02  15:00:00,28.09166666666667,28.1666185824633,26.606282764536194,26.530697258967938,24.313789832135588,25.87373550072671,26.28439783136749,26.37868288306342,26.037140174289474,25.32114761449394,24.86386628597234,23.866585982565394 
 08/02  16:00:00,26.725000000000006,28.25450186312249,26.71412909309456,27.482227100799596,24.64399860912887,26.059714716145277,26.374492679536599,26.595633685180656,27.019539625841433,25.919310574810838,24.97762193136092,23.963088989441827 
 08/02  17:00:00,24.258333333333338,28.128916900373864,26.642127584730657,28.030926700026528,24.88767856996003,26.12498237573241,26.389425964252763,26.666379429854485,27.654324895067984,26.274303281517495,25.00626973104554,23.98305216489401 
 08/02  18:00:00,22.65833333333333,27.929432754131104,26.546054440529063,28.15844417499487,25.078900809430949,26.16597220809975,26.39578525401453,26.711988983272737,27.858741076557405,26.36932722105819,25.080945124283145,24.02072919013952 
 08/02  19:00:00,19.925,27.561283060481335,26.33003698850595,27.61460851679379,25.079337993398658,26.080254664733244,26.31867338390043,26.605669237711074,27.383938665290399,26.026792677401358,25.07217402682205,23.94942874210498 
 08/02  20:00:00,17.366666666666668,27.035307142837028,25.968551898492735,26.80257358684329,24.892927973353399,25.90809604889044,26.20198531448577,26.39029057637425,26.647979934768803,25.543938765439426,24.931320320899166,23.73346975190484 
 08/02  21:00:00,16.349999999999999,26.737277742557585,25.702899073103827,26.406589417675737,24.77863179709479,25.81344745788444,26.15147779965618,26.259907302020094,26.275021252908276,25.333481944422528,24.868973733493026,23.590780937219916 
 08/02  22:00:00,16.099999999999999,26.55112692694316,25.53964961300765,26.244164949556269,24.752878276035344,25.737916926669823,26.124212370965894,26.15453287023439,26.10826250948872,25.277188786477728,24.8689992082688,23.514588896357883 
 08/02  23:00:00,15.808333333333332,26.355815336311897,25.385023379641785,26.0981956898824,24.725511069688584,25.623881497500464,26.083115443488784,26.01768552042221,25.95636243748984,25.219919388237533,24.859730908034778,23.458114426626556 
 08/02  24:00:00,15.25,26.103788197817385,25.174715966315973,25.88442337695807,24.636739366247498,25.44964129996046,26.01234085894077,25.821215945889873,25.74764819182083,25.106057864745649,24.800244455255628,23.38236855383322 
 08/03  01:00:00,15.0,25.852021334549453,24.960894418832415,25.654576856231456,24.532762387857237,25.268016731657914,25.93978218539998,25.613235106646159,25.53058407870543,24.97977857270277,24.7425818191075,23.313655696547149 
 08/03  02:00:00,14.65,25.593322378549506,24.74644917807906,25.41200983961428,24.41171426533141,25.067157870111119,25.85339913379204,25.38869002428324,25.299901623884229,24.83906992095771,24.671931820284894,23.239698155895938 
 08/03  03:00:00,14.4,25.324415859122266,24.524532454376943,25.158857060264706,24.26717390821932,24.8591752810262,25.756708939384173,25.153686778367374,25.051581784572666,24.6838951768312,24.58449901843891,23.15586059516903 
 08/03  04:00:00,14.108333333333335,25.0702159901349,24.315996614037073,24.920463187305875,24.116873318397344,24.658912237825136,25.645577114178239,24.926962868574333,24.807728274729983,24.53036599852453,24.49176519464143,23.070551169774196 
 08/03  05:00:00,14.191666666666669,24.840859572933927,24.123140991982436,24.69976714362741,23.970874084114269,24.479411241819677,25.54235605845125,24.72127292681739,24.579783020705095,24.388127001879857,24.4049688944087,22.995306495021443 
 08/03  06:00:00,15.1,25.39978793631467,24.365818723087189,24.600468792092856,23.893765549596528,24.673809338725488,25.755375686377634,24.88269388739967,24.471838825562043,24.335985234253099,24.433428417241929,22.979147346541834 
 08/03  07:00:00,17.524999999999996,28.287592160144098,25.909267529346339,24.735628701048367,23.95424508241211,25.855369364465333,26.667749376653878,26.066579663417888,24.558608377159414,24.438862665407119,24.632442762997333,23.09992941908206 
 08/03  08:00:00,20.825,30.86920121704207,27.37019533680534,25.076389007975199,24.152275886470595,26.940373348003818,27.497294660717786,27.303660948542729,24.810428918288243,24.67900281144574,24.87954835772736,23.398292157725654 
 08/03  09:00:00,22.55,32.279349584179509,28.204047155781369,25.294225182410416,24.323603221490094,27.574337626219447,27.99238201961394,28.098609226221997,24.98456772300844,24.84776046901094,25.088737535040506,23.69003871066649 
 08/03  10:00:00,23.09166666666667,32.46749499002076,28.453918696873698,25.401065527813655,24.427394923494864,27.747721487825208,28.148667507974,28.367091869319709,25.054805682757899,24.923496890002395,25.25670688996949,23.838781670357748 
 08/03  11:00:00,24.641666666666667,31.818783483956549,28.373345160018343,25.601185513792939,24.61768204128278,27.64814184046905,28.097068839995257,28.299577769554234,25.216333916042414,25.07351234981785,25.48008131779757,24.014113544998084 
 08/03  12:00:00,25.89166666666667,30.650339399036399,28.09970251555794,25.85350110545967,24.844256236031638,27.370049979923889,27.90806937347149,27.993057626757847,25.438197317774315,25.253732449121089,25.70113950399553,24.18408167853823 
 08/03  13:00:00,26.45,29.873761785946713,27.948241115942648,26.098017186252265,25.029278255512087,27.250931557517104,27.856265901155497,27.775914162446214,25.671352347401727,25.42200669166547,25.86313213845506,24.288786877029567 
 08/03  14:00:00,26.349999999999999,29.729667426813039,28.03067062986325,26.64431802097941,25.21387324585903,27.39250714780201,27.956251752209356,27.8217326398937,26.208171276249258,25.7882141032229,25.99057222352549,24.368477890816583 
 08/03  15:00:00,26.741666666666665,29.786980896240086,28.1825216057654,27.623960679103449,25.46970081817044,27.601744293866614,28.083624198432614,27.99885905692757,27.20846438670267,26.434635235692317,26.133770939590275,24.493094202812075 
 08/03  16:00:00,26.266666666666667,29.85941952906391,28.298324831829537,28.77613085708649,25.831104323374889,27.76262657879362,28.169705004180526,28.182470595869416,28.353378883196926,27.168649965185069,26.259105399698286,24.642363279051023 
 08/03  17:00:00,22.974999999999999,29.576082616430914,28.134758161803508,29.514630301087029,26.061913819030097,27.708848647680765,28.108104962952458,28.134192743395074,29.170160021276975,27.64295288167158,26.214732220375124,24.651674347686723 
 08/03  18:00:00,19.46666666666667,29.02940920979668,27.799027690774385,29.7231701984643,26.114709341375816,27.527494137824907,27.968067828469854,27.924506704907846,29.481857116642165,27.776782942506853,26.11575557289424,24.576137792296238 
 08/03  19:00:00,17.366666666666668,28.555976554559395,27.49702733127609,29.29239696772585,26.089141030455328,27.348659864979838,27.835688903769769,27.730254094188707,29.15262638263303,27.508178857826647,26.09310154104412,24.504498521777437 
 08/03  20:00:00,16.058333333333335,28.175949080312689,27.180865267019944,28.209649722805325,25.915812720144236,27.169271751319515,27.70787248065859,27.54019893066671,28.096161055488638,26.79225219286786,25.99027708424555,24.404294228436514 
 08/03  21:00:00,14.9,27.853118320185048,26.818126412963154,27.53412145930272,25.736651404591766,26.986037733855566,27.576340581190875,27.33741825530051,27.416109142922666,26.40072567255086,25.897716946565017,24.249003519692754 
 08/03  22:00:00,14.4,27.57172452080044,26.52476664709573,27.19548101992726,25.636136273813944,26.802534191253004,27.456818624214408,27.130475662250846,27.08513726826052,26.23849436080612,25.84998308271517,24.122945509593327 
 08/03  23:00:00,14.108333333333335,27.30907955702223,26.286330210089685,26.953488403498807,25.565269508661303,26.60399727594189,27.34156515616158,26.912357983396814,26.841072753182858,26.12520084034996,25.808834501575629,24.036795367885764 
 08/03  24:00:00,13.9,27.018252583484644,26.03934648114945,26.69585688419409,25.458013946517658,26.37644222567822,27.21728810326844,26.66201496856688,26.582517918077188,25.985641784808825,25.742527029689446,23.95547201938983 
 08/04  01:00:00,13.9,26.743165779882685,25.80938450693847,26.45352156728383,25.336928268459159,26.153061134100058,27.10297177882715,26.41689245118707,26.329606656974723,25.844689639248249,25.674174430870044,23.889580867314654 
 08/04  02:00:00,13.9,26.46514747923955,25.580215924951518,26.199136651154104,25.19202204800115,25.921317249734618,26.987720985236494,26.1641994405735,26.06249526510034,25.685532290077984,25.58840398616555,23.820853185835675 
 08/04  03:00:00,13.549999999999999,26.15886651645769,25.3269911792389,25.90990538977107,25.007662576284234,25.665150366867967,26.83785478305754,25.883219982057957,25.759978418558775,25.488615589213436,25.467098354380317,23.729172113042549 
 08/04  04:00:00,13.299999999999999,25.84814096332148,25.063076955787478,25.610359556076277,24.803629130057844,25.409029403190876,26.672327638170129,25.59832451631061,25.448243502595344,25.278052449975069,25.33026192142496,23.62799694998677 
 08/04  05:00:00,13.299999999999999,25.578236908645157,24.827992651584748,25.346428312774127,24.61357079254707,25.178703376933318,26.514395890233176,25.3484567894898,25.17083640966483,25.089943503103567,25.203690782351545,23.54104942631599 
 08/04  06:00:00,13.008333333333335,25.91985367342913,24.901622299124325,25.089636071048987,24.406567222003209,25.204733562897816,26.5840398688822,25.33006879837663,24.893653925900993,24.898309201721277,25.110084363949285,23.43964830834875 
 08/04  07:00:00,13.733333333333335,27.487007972624608,25.654024958279096,24.965473955128105,24.272871948574804,25.724754191322334,27.059178221375658,25.851338224761567,24.748155713076796,24.804760372531665,25.101007125985786,23.40823442562001 
 08/04  08:00:00,15.741666666666668,29.63595784858711,26.80504216455185,25.063325310525526,24.2983346105098,26.593821998187207,27.73228697718044,26.790620462903339,24.808232206031226,24.86089721850554,25.168957320974419,23.517910389659268 
 08/04  09:00:00,17.633333333333334,31.547654087779649,27.86420318441203,25.196358644776596,24.38321674427316,27.415653816257416,28.344509269520179,27.733118540545264,24.881751983311504,24.931995741558514,25.28878766894942,23.691468745400525 
 08/04  10:00:00,18.941666666666668,32.0567595555775,28.2260483126225,25.306590266504704,24.465676316191467,27.656234655088203,28.519514587835486,28.101651650303766,24.93179571735983,24.98641617051018,25.438553052043415,23.860999016386704 
 08/04  11:00:00,19.75,31.393646194145704,28.039494693996486,25.41752265962786,24.549964388214403,27.461934359542199,28.375284131407665,27.97706712083092,24.983474096936339,25.034721513232836,25.579029808724227,23.99490862792999 
 08/04  12:00:00,20.641666666666667,30.079133586371709,27.587302988324649,25.555210801888497,24.65762423634025,27.037798367513707,28.078271301410635,27.55097701462888,25.070851810602233,25.103956245100404,25.70087169140356,24.10577586278664 
 08/04  13:00:00,22.383333333333338,29.238909707864975,27.442196446637955,25.821878399135657,24.843233817028254,26.88806234148402,28.000859687315669,27.3246702691202,25.31160234557737,25.294852517659519,25.857424924505478,24.26744747952762 
 08/04  14:00:00,22.366666666666665,29.048806791807903,27.489076270299678,26.31513343439411,24.978275580726707,26.94194562357799,28.03887565939281,27.314606788533597,25.819014854231257,25.629052670962783,25.93581136092742,24.359786095058046 
 08/04  15:00:00,21.349999999999999,28.902284035345465,27.456077686104739,27.145596425313767,25.057019334265268,26.976916836349763,28.022540626732554,27.316246799767144,26.68857358787116,26.150242801095716,25.920289817257815,24.359778338093375 
 08/04  16:00:00,21.099999999999999,28.86813745950205,27.459800065022916,28.198129542859048,25.304694962561415,27.04106013926867,28.02655761176179,27.39990546743967,27.754900581903614,26.811504891704858,25.956183799208675,24.46384541295539 
 08/04  17:00:00,20.458333333333333,28.759338372543004,27.39417732583779,29.077080452444596,25.601228054923735,27.0416526202247,27.985708430952529,27.446774540939374,28.64960964030998,27.352459314493456,25.98018885855619,24.586288681195428 
 08/04  18:00:00,19.358333333333336,28.498369488409368,27.237441842211124,29.50293370446209,25.81863084135379,26.95298270649485,27.890050850493993,27.39542874514817,29.119351546683878,27.607885880072659,25.997429972687248,24.65557472335607 
 08/04  19:00:00,17.908333333333336,28.155884157753819,27.02355299697359,29.167722921898336,25.870827394264695,26.788269137160797,27.742905950696867,27.239965018132684,28.853293224055233,27.371416181978444,26.003031279648416,24.65455173181922 
 08/04  20:00:00,16.908333333333336,27.804883122064067,26.736650406630277,28.049516234089894,25.695574383925206,26.60659058870208,27.589966525852998,27.04835621135308,27.797310140496124,26.633831652314997,25.888750653202768,24.58454170907538 
 08/04  21:00:00,16.349999999999999,27.558581428642346,26.445664968617817,27.36781114673462,25.541954104935244,26.464732757879096,27.47007445188093,26.89669065570956,27.122640144206444,26.26524962641987,25.82939815565535,24.47503892992917 
 08/04  22:00:00,15.808333333333332,27.31026467284573,26.19622124885078,27.050947321180833,25.45624518008871,26.302381008964774,27.337905501281417,26.714410906942406,26.81057691271198,26.117191898876358,25.77585888337971,24.35933161265922 
 08/04  23:00:00,15.25,27.04320091794827,25.963855909400754,26.803539497682708,25.3727858420429,26.11629198701844,27.19844501771976,26.50024000191515,26.564972782372306,25.987889516101079,25.7024020955798,24.254583187207119 
 08/04  24:00:00,15.0,26.77907423084058,25.744891182295019,26.57682742434488,25.2764525850754,25.9267863850674,27.069796036830849,26.282184540326399,26.33639596275452,25.85840211395976,25.626078146695169,24.16858368801532 
 08/05  01:00:00,15.0,26.542450254028624,25.55127464467377,26.37141764171118,25.175037168992149,25.747166455615063,26.956130452047764,26.081557403684785,26.125174765997618,25.73553285183844,25.55675831789227,24.10352477289881 
 08/05  02:00:00,14.358333333333335,26.254975152242357,25.315065992910705,26.10494140999546,25.01512886661996,25.5221997832484,26.791253820666513,25.829627443004055,25.85319432245871,25.552892682801955,25.436748911716405,24.00360929813642 
 08/05  03:00:00,14.191666666666669,25.961841683049994,25.073448489656824,25.826872591181169,24.840604067897848,25.30150344565217,26.625881577802948,25.57333102778111,25.567294557993266,25.360003574490425,25.311203555967628,23.906927774649899 
 08/05  04:00:00,14.108333333333335,25.714334715382308,24.865676884589523,25.591508042988808,24.68151616092827,25.096360964464684,26.4703260860348,25.355546492351509,25.316729462300985,25.191690915817437,25.199917708275433,23.82878405658551 
 08/05  05:00:00,13.9,25.446996898114948,24.638674388519236,25.324719544335478,24.492257440074544,24.867753850382316,26.29720362838236,25.10120502043426,25.03465432978066,24.996362452620209,25.062144219995223,23.73090072341569 
 08/05  06:00:00,13.9,25.817658708500784,24.738907171691009,25.102052032029908,24.32152024572847,24.91895998663907,26.38529994243035,25.099784857698386,24.796038000753769,24.834100357842613,24.983724868728314,23.648269029702207 
 08/05  07:00:00,14.891666666666666,28.553811349264178,26.08936732924681,25.009353188267665,24.224187976991716,25.962306291432858,27.244946482961827,26.120437057042368,24.68568855848486,24.768531516830995,25.03375157811776,23.647347983987289 
 08/05  08:00:00,15.891666666666666,30.40830946333527,27.09277762342934,25.031122019546716,24.200535515778836,26.691451893212777,27.76246355873039,26.99051443994533,24.672793422178889,24.761176311462369,25.048927114385426,23.731207922601646 
 08/05  09:00:00,17.09166666666667,31.597230762285688,27.738289131096594,25.07809099491962,24.217404599900268,27.220047795953069,28.16985677119453,27.630874514582449,24.670999712918655,24.768172947141595,25.12619090829585,23.841346209619009 
 08/05  10:00:00,17.8,31.88863664915056,27.98843316051125,25.15019465798058,24.270793165906626,27.38677378707583,28.303455776358296,27.88867415697632,24.69025602447701,24.789322017863726,25.243884023063925,23.951253322777196 
 08/05  11:00:00,18.091666666666666,31.177669452177658,27.759059887377174,25.181102004494904,24.306222303797939,27.154889955152016,28.143923526138904,27.699067251501913,24.673304677297965,24.77390072035706,25.32845565822566,24.00775772380666 
 08/05  12:00:00,19.291666666666669,29.859505225744724,27.29857250234738,25.31119827713444,24.41215013899686,26.71629950971686,27.843416410323667,27.250736968116795,24.75734877566418,24.839488737377228,25.45636699381842,24.100013558692145 
 08/05  13:00:00,20.350000000000006,28.93148831113992,27.068341672218258,25.511695138743148,24.543891710877359,26.50630716477853,27.721861555899733,26.953247017411568,24.922848312228493,24.96226695609762,25.570961641266974,24.196406238903319 
 08/05  14:00:00,19.900000000000003,28.612168063726405,27.024948413462608,25.920125216237908,24.598825804456756,26.471953219343296,27.714627549870924,26.83393141815614,25.338006958337066,25.22513236704724,25.584364317978627,24.201642083430728 
 08/05  15:00:00,18.758333333333334,28.42279936319486,26.95388518818099,26.614361453533986,24.629602624267979,26.45235801774565,27.66960278013205,26.765351742993138,26.06524746453131,25.662943499204049,25.537628060188493,24.17150369234982 
 08/05  16:00:00,18.008333333333334,28.301334338925856,26.878907428429476,27.3689755365731,24.762212650912429,26.443977917492075,27.625351869613266,26.753444231097974,26.852329943474556,26.12656408952792,25.511675173520769,24.203337611255454 
 08/05  17:00:00,17.158333333333336,28.139769861533244,26.765930603106726,27.654707802082965,24.941112698710979,26.39332892260123,27.549921028941758,26.7258734635889,27.162749026702018,26.252896020598567,25.482160653654394,24.25154203789307 
 08/05  18:00:00,15.708333333333334,27.788728532646407,26.517350001658597,27.47249322666057,24.939125987626928,26.225175776498629,27.3845619682466,26.567124192042983,27.03356944931021,26.08995677324339,25.398545051968786,24.227647235887504 
 08/05  19:00:00,15.0,27.40223149661205,26.228374837160759,26.811650280832834,24.840484360049485,26.030908392400709,27.20849994462911,26.358480306045366,26.387976342482874,25.601431320789464,25.314791002725668,24.175553552867627 
 08/05  20:00:00,14.65,27.08554989370218,25.956200760927385,26.208446941703106,24.730264722288934,25.86236972218251,27.06180725762292,26.17833450408799,25.80372149937007,25.254864137423039,25.243742801772183,24.105501238040138 
 08/05  21:00:00,14.4,26.825823401089989,25.71910853105474,25.894070468840679,24.6228026530252,25.704044799133088,26.933300288545725,25.997537280440328,25.495618401695226,25.08468637350253,25.174497653025897,24.015565290917484 
 08/05  22:00:00,14.4,26.606479678587445,25.534794888085619,25.71994785981522,24.56051022876783,25.552594979337284,26.821397420170447,25.83304998092593,25.318215597895067,24.99000705729053,25.120540244308683,23.94950607287439 
 08/05  23:00:00,14.108333333333335,26.341236243028165,25.320666727163034,25.52479831795277,24.46471020714264,25.36170188380642,26.681862230289395,25.62505978339007,25.120413481033258,24.86454306494983,25.02996733543164,23.873203396573417 
 08/05  24:00:00,14.541666666666666,26.124684143380283,25.14110250663535,25.36604059135803,24.380248860201836,25.201746555677898,26.572790513439018,25.451060365157855,24.960954240419424,24.768532483020978,24.96580086990065,23.826946697021 
 08/06  01:00:00,14.358333333333335,25.898041454068236,24.956789809619413,25.194869867837708,24.275538114307407,25.023473176700454,26.430255423565499,25.260675354109098,24.781341631311994,24.649372239896949,24.876522376345819,23.768631639104556 
 08/06  02:00:00,13.549999999999999,25.557004685834895,24.678607797488018,24.90283912830647,24.081323278588344,24.768111190974364,26.219152567399079,24.963633134727617,24.486130721237485,24.43633870628756,24.709804792746686,23.64637644794259 
 08/06  03:00:00,13.299999999999999,25.266382047459037,24.429412396813875,24.653379409944948,23.910020341479585,24.54185799958275,26.037629213595108,24.710198364044517,24.23132114193309,24.26042518465052,24.571619192450048,23.54579018469199 
 08/06  04:00:00,13.299999999999999,25.026012243121696,24.21730622603306,24.43989108231013,23.759381852567477,24.337226063207557,25.87351228201017,24.486079593814649,24.009843712352365,24.106669733140504,24.4500395501163,23.462111512890858 
 08/06  05:00:00,12.658333333333334,24.74127494429179,23.97321305308647,24.180453877048718,23.5708022298565,24.094743787421434,25.675087416237944,24.217760383579905,23.74443079627261,23.90655925968422,24.28653555635259,23.34519592671602 
 08/06  06:00:00,12.841666666666669,24.947270980228596,23.987691484596849,23.970714032918378,23.404485296879654,24.08431533300273,25.696010544425275,24.155904402519057,23.52785312240535,23.746004844363428,24.18923087155814,23.253113440287394 
 08/06  07:00:00,14.641666666666666,27.39178054558477,25.2254175724627,24.003054283911515,23.373864635044609,25.034360099335946,26.485775911503614,25.09747093960904,23.533905634124439,23.761911818087694,24.289118061984678,23.2977333077323 
 08/06  08:00:00,16.533333333333336,29.891886662980285,26.604927680082125,24.126885245127608,23.422568921498497,26.078807376323977,27.232090614318954,26.258647235000429,23.622095746451394,23.84311952445253,24.376663993719224,23.435055739312444 
 08/06  09:00:00,17.841666666666666,31.277202533943198,27.375786170246724,24.244539913759757,23.491207680918607,26.672719632364239,27.65641780620547,27.004623492637469,23.699865159779777,23.91351143389782,24.494452335406878,23.584424911351094 
 08/06  10:00:00,18.650000000000003,31.56462393169917,27.637380821044194,24.354498226522876,23.576253776859749,26.864156296171008,27.79323109330119,27.305464047528209,23.767768634429716,23.97278577774478,24.643825040151943,23.712696122795607 
 08/06  11:00:00,19.891666666666667,30.909751690061645,27.490961165279474,24.51816126290203,23.716482961688717,26.71365031309323,27.6780601142556,27.206701672278699,23.891634131764254,24.081097644862174,24.810687189932766,23.851251478282348 
 08/06  12:00:00,21.241666666666668,29.69096766357673,27.12047883091496,24.73744806596744,23.91149656263403,26.36794266129854,27.426578019551557,26.856746843058735,24.09685185842594,24.247736052299105,24.983494269567858,24.005983537354813 
 08/06  13:00:00,21.700000000000004,28.783213540677818,26.907250816090408,24.943502883504466,24.061769651917513,26.18939523710264,27.319450339812545,26.59500651450402,24.30383146039745,24.38127784653697,25.090414859719233,24.093072334936126 
 08/06  14:00:00,21.991666666666665,28.57470991310572,26.950599765003437,25.45332612349179,24.196890596503779,26.271760760203436,27.371492904197209,26.600024308245684,24.821487515883168,24.713444187379719,25.174053434631135,24.157684647913429 
 08/06  15:00:00,21.558333333333335,28.558691198434916,27.02208485356347,26.384594524443103,24.363360157042754,26.39290367152037,27.407828570028653,26.7005293131967,25.774937748341839,25.300643613895234,25.23241967121783,24.22795673673478 
 08/06  16:00:00,19.816666666666668,28.39135556473693,26.940769228171538,27.292550298640437,24.53847699785122,26.397509859005696,27.36270175902902,26.713931533395529,26.716379017637704,25.85310403414995,25.196571452896206,24.23446453449921 
 08/06  17:00:00,17.908333333333336,28.11340998755696,26.74621327070248,27.457820177938556,24.65213690583762,26.328104446954304,27.27398496234204,26.659482845401525,26.93484365871903,25.890157640915637,25.12851265732202,24.222955450418028 
 08/06  18:00:00,16.266666666666663,27.795821145740516,26.506054531955969,27.156442562733706,24.614134993621076,26.206082750201607,27.151652385160518,26.54960421086923,26.726521444414315,25.679133893750146,25.0744888974083,24.186174597540675 
 08/06  19:00:00,15.25,27.435874303747668,26.241089529943254,26.934432501991727,24.559196007718439,26.036886946149367,27.004815299256078,26.378500550514475,26.582136185545435,25.559508156458027,25.042020308045609,24.130945844871027 
 08/06  20:00:00,15.0,27.1258720643844,25.995851230156985,26.272579912903159,24.533806370388793,25.880753933858434,26.883373389750717,26.220277315242205,25.89514907181827,25.085603398677838,24.96539624451026,24.0897709126461 
 08/06  21:00:00,15.0,26.925407531360688,25.791466841899227,25.88760210587175,24.45773787835886,25.75591141332608,26.797982327782849,26.089783072468025,25.509469608119436,24.890178667266594,24.941836632636539,24.028596957362937 
 08/06  22:00:00,14.65,26.691944998034385,25.58921955699879,25.657101328736546,24.390071659882154,25.58607253033095,26.680388767473116,25.90678085321017,25.282231529164937,24.777067064976664,24.892689356601179,23.948076255136159 
 08/06  23:00:00,14.4,26.42039733835347,25.368568272927339,25.43914985364593,24.302211485364557,25.387680698762656,26.549064632412195,25.685314044615436,25.065416483395795,24.65624256761146,24.816565831903828,23.86614477380763 
 08/06  24:00:00,14.108333333333335,26.142687340281517,25.141658946018649,25.22675095038687,24.196658585666929,25.181171137677969,26.41827393287146,25.457069108032937,24.853162167018245,24.530115535847487,24.731420875483935,23.787215703130284 
 08/07  01:00:00,13.549999999999999,25.83004499156648,24.883122547158547,24.972361401058565,24.04380708695612,24.94693714765474,26.25306612193623,25.19289650050798,24.600361673351889,24.36457032223556,24.61219196486982,23.685103152245629 
 08/07  02:00:00,13.299999999999999,25.541542910346366,24.641516757889023,24.73247309612529,23.891628775459883,24.72755044371773,26.0954480695097,24.943442791846793,24.36187597445699,24.20831112548828,24.498967583962338,23.590601194796986 
 08/07  03:00:00,13.008333333333335,25.265965812833199,24.409149997277728,24.501783068208004,23.738919096637038,24.514371410835314,25.93197829618511,24.69972996955005,24.126201799249427,24.052924665751964,24.3798833281908,23.497233173869494 
 08/07  04:00:00,12.450000000000001,24.96094729205119,24.150378357271724,24.236273869731009,23.555757274137638,24.270966114864654,25.742892821880476,24.425325061815447,23.85411939543394,23.862850076096874,24.231206354037025,23.38091798886735 
 08/07  05:00:00,11.908333333333332,24.655660923753854,23.88615382373826,23.96203107064031,23.362112429354313,24.021606756613868,25.54747577271642,24.14499634548049,23.57518176491989,23.662091195034099,24.072527186430038,23.257840263415475 
 08/07  06:00:00,12.341666666666669,24.668751790158468,23.80961122566141,23.775370173159005,23.215760012700206,23.932280719349039,25.497737276510507,24.02156346013797,23.380931961318866,23.52639450056736,23.98306964566495,23.181702565297696 
 08/07  07:00:00,14.083333333333334,26.303761615516863,24.62043535932703,23.810974788102255,23.184726475739465,24.535515349616607,26.026557978532677,24.615188474004133,23.389712177363206,23.546442197611584,24.06167022053938,23.21403133646122 
 08/07  08:00:00,15.991666666666668,28.505494623899894,25.80503759223923,23.940727001308948,23.228542917766338,25.40906586816439,26.662155003145896,25.590357760738255,23.48437888372503,23.63238583213437,24.15626045680302,23.332469427579225 
 08/07  09:00:00,17.633333333333334,29.9910083383991,26.62271122857946,24.088926361767319,23.30028760336899,26.03995691884492,27.109256152010205,26.35729254944451,23.596173758160103,23.734024742450975,24.29246576142479,23.483447966244296 
 08/07  10:00:00,18.941666666666668,30.452396026046875,26.954199302069158,24.24569363259427,23.400992912250488,26.276313114310928,27.275913345778759,26.71868823975065,23.71344864742116,23.8403422461958,24.464902238905123,23.639828876070426 
 08/07  11:00:00,19.400000000000003,29.94290501171881,26.829071877731378,24.358933034556704,23.486643946398016,26.134985278152766,27.171971961232378,26.646239589416635,23.79234149221105,23.904259246282725,24.584579939578906,23.73915222924715 
 08/07  12:00:00,19.75,28.915119060125723,26.481758208955499,24.463035530597879,23.572918904072269,25.817227762442334,26.952216343979417,26.32219404862619,23.875857333185527,23.96315581356134,24.673347541113406,23.793311228142675 
 08/07  13:00:00,20.350000000000006,28.15137902911647,26.297837848810457,24.66240398203035,23.705896775345907,25.66970589254649,26.863383717285147,26.100531648554996,24.076662332207609,24.104246826364564,24.77423178484342,23.855075486788207 
 08/07  14:00:00,20.599999999999999,27.973203502084659,26.351893808143968,25.17348915720569,23.8488560966411,25.738281428755575,26.910522137324777,26.106495367348587,24.60508292140483,24.44731219440114,24.855294895891629,23.911547622007278 
 08/07  15:00:00,20.599999999999999,27.971575393937795,26.41643655359816,26.05388195763452,24.01263175697119,25.83584183651908,26.9521993883403,26.19264298534767,25.513502434219548,25.019311669618135,24.924558008949874,23.987415646321258 
