Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),DINING_ROOM:Zone Mean Air Temperature [C](Hourly),KITCHEN:Zone Mean Air Temperature [C](Hourly),LIVING_ROOM:Zone Mean Air Temperature [C](Hourly),HALL:Zone Mean Air Temperature [C](Hourly),BATHROOM:Zone Mean Air Temperature [C](Hourly),WC:Zone Mean Air Temperature [C](Hourly),BEDROOM2:Zone Mean Air Temperature [C](Hourly),BEDROOM1:Zone Mean Air Temperature [C](Hourly),BEDROOM3:Zone Mean Air Temperature [C](Hourly),LANDING:Zone Mean Air Temperature [C](Hourly),ROOF:Zone Mean Air Temperature [C](Hourly) 
 04/26  24:00:00,12.799999999999999,23.353628870427657,23.387374670456663,22.420393100187196,22.64072297977351,23.29342171876506,23.399236200822199,22.564198937713006,22.167444925819763,22.568972474619277,22.541566879020026,20.412831588427517 
 04/27  01:00:00,12.450000000000001,23.107793660576946,23.15535490592947,22.22633009034797,22.47840731991475,23.11211970420473,23.348066279858434,22.3802424696303,21.979553833205075,22.40673863182738,22.4481100819596,20.346857025749075 
 04/27  02:00:00,11.908333333333332,22.828744565285065,22.885884972212066,21.993502342682289,22.28160955503235,22.886859342769797,23.26985995483326,22.160136822921087,21.750126050921,22.216428119891174,22.32895085158971,20.257259315123954 
 04/27  03:00:00,11.35,22.543050554700355,22.609212629882536,21.754567997050274,22.072561362717435,22.647396296983997,23.17380480797912,21.925940027386038,21.505878151471028,22.02128843973796,22.203713136158368,20.159241160099236 
 04/27  04:00:00,11.450000000000001,22.323528046769025,22.38368945033479,21.567505035695395,21.905364723514919,22.44939858604113,23.09508272835556,21.732027529671908,21.308453749999804,21.875679894491865,22.105868545940188,20.08917175725767 
 04/27  05:00:00,11.700000000000001,22.14065278037326,22.201670898193574,21.422919687523487,21.780761485232646,22.27277610320822,23.01023363479224,21.568481328563764,21.1526979460101,21.75475914399378,22.018970733716775,20.04373833151119 
 04/27  06:00:00,11.991666666666666,21.972268958582615,22.0316430155205,21.31718991570737,21.631697588184865,22.09291883528712,22.924473173610964,21.410767435602059,21.034848748925286,21.65043887865271,21.92480297822587,19.99605072944217 
 04/27  07:00:00,12.550000000000003,22.009950909280759,22.006349836100175,21.59993731054685,21.574461078360434,21.99938055489765,22.902476140456785,21.354074683786555,21.296039178513259,21.812669615403466,21.88907097859315,19.984270376550936 
 04/27  08:00:00,13.441666666666669,22.11921815111287,22.040789796330598,21.605422946573257,21.56755881044846,21.93463856904424,22.890582329992044,21.34374468997251,21.267475979225514,21.754259462263688,21.88506322927945,20.024364437679809 
 04/27  09:00:00,14.541666666666666,22.307186847918414,22.12782253137075,21.586396500267239,21.52577097275784,21.921132916426897,22.909291022739443,21.3954305024766,21.248940969305925,21.732273692848186,21.932424552986537,20.086041682843918 
 04/27  10:00:00,15.991666666666668,22.606166710670096,22.298925119717727,21.769835753243205,21.550082961250128,21.9793326063085,22.970630106199367,21.526872722377886,21.420921168191968,21.859332229332023,22.049595883647645,20.18528823171967 
 04/27  11:00:00,16.991666666666668,22.91643749046918,22.501932007784636,22.033703260738759,21.62627593794336,22.056453874041919,23.025760540218596,21.686027474465278,21.665560978019454,22.03711185330279,22.201526556603715,20.302306156956978 
 04/27  12:00:00,17.2,22.898377324265089,22.508260618691208,21.986150134881755,21.649663218698739,22.016394885986928,22.983595386248568,21.704550002306275,21.608138890022983,21.981001822711624,22.18626565853096,20.364198851559764 
 04/27  13:00:00,15.566666666666665,22.914544879271007,22.428316457784154,21.888651474500553,21.53700199923858,21.998201150780465,22.95994461349214,21.684460623636203,21.53917255498264,21.894581981290285,22.12384380252448,20.28101132652977 
 04/27  14:00:00,14.75,23.074532002994347,22.44838914801652,21.848844562152324,21.459303156031188,22.060252375106875,22.98271252029913,21.740186796814045,21.526853336286547,21.84288279595539,22.08802545380217,20.202381615925096 
 04/27  15:00:00,15.35,23.335664293317917,22.611202040182943,21.96245790410946,21.554773198837116,22.211545725147308,23.05520897399661,21.926326243912443,21.637395229207188,21.92962908093436,22.163065773334269,20.259994443729757 
 04/27  16:00:00,14.9,23.852377093804848,22.869363046056294,21.990981613222759,21.595266769189935,22.462832793348029,23.19789433676318,22.192564548892734,21.66313425418079,21.936950133583357,22.180991356712565,20.271100980167014 
 04/27  17:00:00,14.4,24.611509622210673,23.2265850980379,21.926486690990278,21.58496286937836,22.815693772786476,23.434293199313616,22.55718648018988,21.609838862501776,21.874989637162615,22.132553304305494,20.257529649381259 
 04/27  18:00:00,13.758333333333333,25.512436488272845,23.65073519285082,21.843554564662559,21.57207775078757,23.232443677539697,23.726059839238404,23.010009691413658,21.525907414402395,21.79386896574209,22.07584933505569,20.25345014336987 
 04/27  19:00:00,12.658333333333334,24.876359153468625,23.28205607710224,21.60193548933971,21.47843548276302,22.948208173355018,23.49419035388621,22.814555547482269,21.288820838685568,21.585626645304655,21.94136053944113,20.200366238046425 
 04/27  20:00:00,11.908333333333332,23.196718192683009,22.427627505299716,21.37107964354308,21.36234008472231,22.308673551675044,23.080452593856525,22.135624510364207,21.053295881096003,21.396037481966049,21.808587808773458,20.10815767623727 
 04/27  21:00:00,11.700000000000001,22.585681155958384,22.09554526879461,21.25096271725506,21.277897348519713,22.08291708786983,22.966476071783519,21.80085305629848,21.0,21.286339299738328,21.718649611727146,20.024752134253096 
 04/27  22:00:00,11.35,22.262133388158259,21.899432870543995,21.125236863109149,21.177454837342599,21.916052986375463,22.872225261065706,21.57039591664108,21.0,21.16837600328297,21.61595565067609,19.945800662597394 
 04/27  23:00:00,11.1,21.992874580589274,21.70361544382695,21.003618477144369,21.045717444408486,21.745995343328749,22.765197742314368,21.364485159147745,21.0,21.031812128179319,21.4982336920293,19.868028541986975 
 04/27  24:00:00,11.1,21.784404262413476,21.531273777687529,21.0,21.0,21.589316876072379,22.664023771086037,21.19341508389255,21.0,21.0,21.395636361226143,19.810825744590195 
 04/28  01:00:00,10.808333333333332,21.55079950908825,21.327332686587768,21.0,21.0,21.395327576671055,22.53170005764824,21.026383635984748,21.0,21.0,21.26507351145168,19.739308055402139 
 04/28  02:00:00,10.25,21.277096469422895,21.085931501089726,21.0,21.0,21.165330748729589,22.369016058249007,21.0,21.0,21.0,21.104122918056264,19.64440852406376 
 04/28  03:00:00,10.0,21.040611597847574,21.0,21.0,21.0,21.003873093362388,22.207675136865665,21.0,21.0,21.0,21.00148193732634,19.560133950998517 
 04/28  04:00:00,10.0,21.0,21.0,21.0,21.0,21.0,22.05659988474778,21.0,21.0,21.0,21.0,19.496151764636435 
 04/28  05:00:00,10.0,21.0,21.0,21.0,21.0,21.0,21.90323310127448,21.0,21.0,21.0,21.0,19.43520079851207 
 04/28  06:00:00,10.0,21.0,21.0,21.0,21.0,21.0,21.75965472229346,21.0,21.0,21.0,21.0,19.376663576674657 
 04/28  07:00:00,10.350000000000002,21.0,21.0,21.31073881881232,21.0,21.0,21.699892956399795,21.0,21.131016095429435,21.132077661932827,21.0,19.368914192439776 
 04/28  08:00:00,11.241666666666668,21.0,21.0,22.430003411579155,21.0,21.0,21.68487061264135,21.0,22.055474673959137,21.79533691647555,21.0,19.465023033243758 
 04/28  09:00:00,12.341666666666669,21.0,21.0,23.15055301205886,21.0,21.0,21.6970527093265,21.0,22.736071296013834,22.239982903765797,21.0,19.61852695636221 
 04/28  10:00:00,13.441666666666669,21.046716666513367,21.0,23.36561568342889,21.0,21.0,21.71132275234881,21.0,22.95200322867386,22.375532089751294,21.023004270504776,19.778422729197087 
 04/28  11:00:00,14.191666666666669,21.22700170735958,21.0,23.074613196945337,21.0,21.0,21.72536588714823,21.0,22.677385550005157,22.196796467352553,21.27157103464382,19.89765746243899 
 04/28  12:00:00,14.75,21.424101895079219,21.052142285285574,22.49677476973145,21.0,21.0,21.748280970055949,21.0,22.12734926635873,21.866060123074079,21.5651097550879,19.961917639725589 
 04/28  13:00:00,15.0,21.77109409959858,21.312435122594679,22.126060290361953,21.0,21.0,21.829212473344854,21.0,21.804517368541455,21.74223144414081,21.715003459806125,19.986100896085273 
 04/28  14:00:00,15.0,22.767004378366406,21.825749726084099,22.03490774318233,21.02183620876644,21.160139288006396,22.112089639049985,21.10528007680361,21.722647388750887,21.792322667917849,21.813525299703355,19.998101282381254 
 04/28  15:00:00,15.35,24.401402321551058,22.678256360179345,22.082255917833228,21.193387070495445,21.933750822255037,22.635353703671858,21.807341549560378,21.756807195510736,21.908309966701784,21.892776971263318,20.057219838506204 
 04/28  16:00:00,14.9,25.68990398262856,23.38593212945123,22.113311665070467,21.36727886083835,22.598873711024909,23.05697265479009,22.488173758263686,21.77393756790691,21.992845380927066,21.885283747478764,20.114580100154766 
 04/28  17:00:00,14.108333333333335,26.749973536521624,23.968433724195039,22.020691884276045,21.45184531564945,23.21029687116894,23.478112910728485,23.082684239920014,21.67616382733357,21.96044306731933,21.83436601120985,20.12888382999272 
 04/28  18:00:00,12.908333333333334,27.181482528647309,24.231112666908407,21.87204421795958,21.46991290934524,23.527157845093659,23.686512887026184,23.403354836234099,21.51364069750386,21.853852302058205,21.782576221218034,20.116609926197098 
 04/28  19:00:00,11.908333333333332,25.96713868574984,23.642957977964888,21.638750923534589,21.408190984862896,23.103658065870535,23.348604584699989,23.00195352568505,21.260269028917226,21.648250092866687,21.689252067506243,20.06622517476499 
 04/28  20:00:00,11.35,23.689026302811518,22.574187734660908,21.460773306794036,21.359557124258104,22.27988553085098,22.804660397409277,22.078400979317207,21.057170177399134,21.49270587696944,21.60469288600927,19.98848545638727 
 04/28  21:00:00,10.808333333333332,22.7295959002662,22.112909527140987,21.290185866574985,21.272111485801124,21.936457487966697,22.64726494406136,21.547811430935444,21.0,21.340655041139539,21.503648435740556,19.87412404466299 
 04/28  22:00:00,10.600000000000002,22.309374734160625,21.895113387049283,21.12948963435618,21.16877447983993,21.744197039959919,22.568931961299325,21.259199944655334,21.0,21.20640823411235,21.41141905438745,19.782702107875605 
 04/28  23:00:00,10.600000000000002,22.02678099669396,21.719396153071686,21.009726198811799,21.064430037961285,21.590902707979067,22.494112801445213,21.058902491283989,21.0,21.081755572836454,21.323954256882176,19.715568940891115 
 04/28  24:00:00,10.25,21.743450834234197,21.508823410830563,21.0,21.0,21.40246204003259,22.380539415384438,21.0,21.0,20.999873528190937,21.199876864099669,19.634004479422705 
 04/29  01:00:00,10.0,21.46235684605227,21.278250820891917,21.0,21.0,21.196311410852485,22.250286203251574,21.0,21.0,21.0,21.061906072335345,19.54946139596832 
 04/29  02:00:00,9.65,21.19349446212924,21.057318349795307,21.0,21.0,21.01950016978307,22.106295860385946,21.0,21.0,21.0,21.0,19.466098465518106 
 04/29  03:00:00,9.108333333333333,21.003439867605207,21.0,21.0,21.0,21.0,21.93070661135975,21.0,21.0,21.0,21.0,19.364516105078775 
 04/29  04:00:00,8.549999999999999,21.0,21.0,21.0,21.0,21.0,21.737383137356944,21.0,21.0,21.0,21.0,19.261378341734365 
 04/29  05:00:00,8.299999999999999,21.0,21.0,21.0,21.0,21.0,21.56457305376846,21.0,21.0,21.0,21.0,19.17189378432415 
 04/29  06:00:00,8.65,21.0,21.0,21.0,21.0,21.0,21.449347318273167,21.0,21.0,21.0,21.0,19.123120229055308 
 04/29  07:00:00,10.183333333333334,21.0,21.0,21.393515629011178,21.0,21.0,21.478376195698919,21.0,21.173682226442464,21.199001068368334,21.0,19.184735406816569 
 04/29  08:00:00,12.091666666666667,21.0,21.0,22.597601278080039,21.0,21.0,21.54640578496837,21.0,22.147053235068684,21.929183918919408,21.0,19.368085533854488 
 04/29  09:00:00,14.083333333333334,21.039814512796768,21.0,23.227860324407506,21.00399426371003,21.0,21.60609230958563,21.0,22.731154240866134,22.30711078972732,21.0,19.598503739840635 
 04/29  10:00:00,15.991666666666668,21.304960630380046,21.020782815560147,23.483693301582208,21.100126960853119,21.0,21.669376304427478,21.0,22.99632606966772,22.49041413078281,21.09119518830094,19.84346580624766 
 04/29  11:00:00,16.700000000000004,21.555768020685649,21.247235594615387,23.306333686578215,21.207841021523959,21.0,21.70279071689491,21.0,22.84167024132985,22.39956204996324,21.403431029664806,20.005175363793005 
 04/29  12:00:00,17.341666666666666,21.76390622006349,21.534188951522663,22.817972650241506,21.271936943619236,21.0,21.738325739572458,21.0,22.38908433202582,22.147909245774483,21.712590308035684,20.09923654229688 
 04/29  13:00:00,18.733333333333336,22.29208682104979,21.979148915049877,22.649455060801217,21.40506770697021,21.023662040726309,21.905926740804046,21.019518279804758,22.24254802358499,22.186289711900924,21.975022999138,20.240432135787374 
 04/29  14:00:00,17.825,23.401815016293047,22.565097846441373,22.645152914360286,21.532691377338979,21.46034674634835,22.226809581816455,21.377113412633518,22.230453699516873,22.277146947543917,22.11400594327584,20.265053006731177 
 04/29  15:00:00,16.991666666666668,24.995079839244665,23.344941283884727,22.592920747080546,21.674710082811619,22.291177363529113,22.757484399872778,22.116119579722427,22.215663409283314,22.345619355808084,22.155341628583789,20.231527053504057 
 04/29  16:00:00,16.558333333333335,26.701113664228726,24.25227012210877,22.678480339593809,21.916223892781038,23.220120618074195,23.35019943477953,23.014629964215329,22.296947516608669,22.48803445512426,22.20641444813222,20.31106642626229 
 04/29  17:00:00,15.458333333333334,27.523726791512236,24.735212531982524,22.637595420841796,22.07244498698303,23.782839439647235,23.688260881593228,23.56832211300193,22.277313826120595,22.52717935027272,22.202255204147645,20.339407061499995 
 04/29  18:00:00,14.358333333333335,27.77458394958651,24.944822940401168,22.542449315045756,22.16086887809554,24.11567176095211,23.89607143556233,23.871844262641877,22.18699518549398,22.491598266342519,22.20900645189963,20.350694477561203 
 04/29  19:00:00,12.908333333333334,26.58490116479581,24.394334784101983,22.333644000348767,22.163689773854459,23.763680570078099,23.602888905730798,23.512327289008217,21.965521691839755,22.344776096393607,22.163848556830236,20.308713750413174 
 04/29  20:00:00,11.908333333333332,24.293588477574589,23.325310586041416,22.113611877512978,22.102046535568193,22.976867028904697,23.093736060891915,22.607498041669684,21.73462322273113,22.17174414628109,22.075801571217388,20.210648653466554 
 04/29  21:00:00,11.35,23.36845927661281,22.926295745607175,21.955363391960359,22.035667977309687,22.685722258728608,22.973319366770928,22.12568435604237,21.564660787237796,22.03621106735015,21.99393570411971,20.108515039773957 
 04/29  22:00:00,11.1,22.971419338812426,22.73511059010323,21.802287092059819,21.939902982234469,22.546863950425718,22.929255936615879,21.878784439253609,21.402883302640985,21.905758604336485,21.921229839573898,20.026969727914847 
 04/29  23:00:00,10.808333333333332,22.687326178563266,22.553061843403048,21.631198634133275,21.81016624574524,22.40153819894684,22.880032984300596,21.68310967213074,21.224935570548309,21.760923350816147,21.838376080623026,19.954495636135584 
 04/29  24:00:00,10.600000000000002,22.416496618649714,22.339801280031243,21.43168577770861,21.646220947937335,22.226265976020469,22.810523643157557,21.48151984705653,21.034332109993799,21.594725733355444,21.74082401870494,19.87951949991046 
 04/30  01:00:00,10.600000000000002,22.168104449142363,22.124107041182297,21.245318636400339,21.489096340945264,22.042067054858504,22.734217170099148,21.290203320428789,21.0,21.44359672605714,21.651533793971699,19.81809523648664 
 04/30  02:00:00,10.25,21.89226045199832,21.874569550344508,21.0454686145042,21.309363375276999,21.816914353470179,22.61666705737932,21.073286612508974,21.0,21.264567372628688,21.522310609074066,19.7361929173527 
 04/30  03:00:00,10.0,21.609268884057259,21.61153799585585,21.0,21.113086269705133,21.582241306144966,22.48062872077843,21.0,21.0,21.068416921177329,21.377351234911857,19.647578474011035 
 04/30  04:00:00,10.0,21.36498373523332,21.378549557969455,21.0,21.00123763560598,21.364849247344805,22.350474476830333,21.0,21.0,21.0,21.2459035621,19.577174385872465 
 04/30  05:00:00,9.65,21.105666762884835,21.1245609066771,21.0,21.0,21.117222838308387,22.189797890854029,21.0,21.0,21.0,21.087381727441796,19.489950615011904 
 04/30  06:00:00,9.75,21.0,21.0,21.0,21.0,21.0,22.052602145787316,21.0,21.0,21.004207711146827,21.0,19.41885074635218 
 04/30  07:00:00,10.991666666666668,21.02526715220893,21.0,21.72362389869153,21.0,21.0,22.057669384633614,21.0,21.411818436923274,21.578838390931585,21.0,19.459934172899194 
 04/30  08:00:00,12.341666666666669,21.190479286642156,21.01631238539843,23.027695558911288,21.103586370660108,21.0,22.074369229414747,21.0,22.571565362681317,22.42013958234855,21.0039024861391,19.60577747123899 
 04/30  09:00:00,13.733333333333335,21.42506387942815,21.17220337891328,23.73109171400003,21.420039889484597,21.0,22.096791205034778,21.0,23.23574265039515,22.84273014608961,21.14959661521407,19.795126003822998 
 04/30  10:00:00,15.1,21.702127432449314,21.449328076370024,23.991487918781816,21.628219755995976,21.0,22.13338010284916,21.0,23.506318814154949,23.01487764696829,21.465976760932013,19.998881688706797 
 04/30  11:00:00,15.891666666666666,21.921206071152743,21.761573663058099,23.76350705493141,21.739169865490426,21.0,22.152100122019396,21.0,23.3024190529885,22.88324310752212,21.812190676751997,20.150883238390674 
 04/30  12:00:00,17.383333333333338,22.19345638315636,22.115773495005049,23.28549730668829,21.831672674128826,21.056787543604487,22.21054095155144,21.006946352070416,22.855622259702839,22.645597606089667,22.166128836094044,20.304731894257804 
 04/30  13:00:00,17.658333333333336,22.59333382267837,22.412399517953916,23.005341066864479,21.87772352313876,21.29504841269112,22.3083042422207,21.142495996819326,22.606414232817884,22.5993815543163,22.37413735788944,20.399411484780459 
 04/30  14:00:00,16.908333333333336,23.654782925917105,22.882042893862175,22.911306850990756,21.936325106295219,21.86881408288934,22.621306970459999,21.612769086216749,22.536460161187237,22.64632861471623,22.493797408717695,20.37344503834255 
 04/30  15:00:00,16.349999999999999,25.368567621735044,23.721478447557915,22.93018147504361,22.11195958765109,22.74898927652995,23.176957258603158,22.428237588106144,22.560576416209739,22.74991635169936,22.54527057254163,20.39877320032598 
 04/30  16:00:00,15.808333333333332,27.02914529655058,24.584919289671807,22.95874574407961,22.296840141147159,23.633810684309226,23.745552727072498,23.298192788229217,22.59670204129144,22.849349613766397,22.551779100528635,20.456324114498693 
 04/30  17:00:00,14.9,27.96998180069853,25.12433768170976,22.921550295985289,22.423278631860744,24.21726280549288,24.115392629903395,23.896201177595569,22.564287416644136,22.87246513110557,22.53401463116243,20.503817689804465 
 04/30  18:00:00,14.108333333333335,27.736829004515909,25.070849839640244,22.820000856086684,22.480408344981809,24.28662700575038,24.13316068050683,23.986638294521744,22.457650818887286,22.818902659498549,22.530205359186643,20.525599591542489 
 04/30  19:00:00,13.549999999999999,26.42258333764759,24.462425636289585,22.67224782535183,22.50981757368561,23.877624574853269,23.831751543384738,23.569582018617358,22.280783038289966,22.705957097758476,22.512058942583268,20.524837755351688 
 04/30  20:00:00,12.658333333333334,24.341031445443549,23.506274837803873,22.461057180538295,22.44779528354417,23.150449825171238,23.383509078789534,22.724206172249649,22.054021364087487,22.52740900129118,22.415113666855104,20.440319435626788 
 04/30  21:00:00,11.908333333333332,23.549300382731869,23.118464556138759,22.260483349614785,22.33194574280142,22.84291922694688,23.260734417674077,22.2598577590266,21.847053159801108,22.35053377605476,22.296922898087844,20.320229371781314 
 04/30  22:00:00,12.050000000000003,23.19734438642035,22.939052226901429,22.124210598637018,22.24453044742128,22.69984619526818,23.22328553558673,22.034585416517904,21.701647502105016,22.236378983835466,22.241549698081074,20.25537738877838 
 04/30  23:00:00,12.591666666666669,23.00148891748434,22.82630518831662,22.03253437499157,22.185367301429229,22.61879204605174,23.204822490549068,21.908857574812676,21.598651667480025,22.163358957004517,22.22413792870975,20.236092038117424 
 04/30  24:00:00,13.150000000000004,22.836755014929854,22.712720537392788,21.9313789652097,22.125733145076308,22.520692588997578,23.169465639206224,21.798329174409415,21.488347412101765,22.089899460551974,22.191468879350209,20.22513670010348 
 05/01  01:00:00,13.691666666666669,22.686999319482579,22.603062325333299,21.830815246559739,22.056585879136376,22.40942465576474,23.120490249760935,21.69459062770122,21.377909195347799,22.01429265993808,22.149228287554278,20.2188617242661 
 05/01  02:00:00,14.25,22.546145708461969,22.494354749115677,21.735158152983645,21.970788456974814,22.282888625223014,23.061742843839466,21.598275141401797,21.27465911631612,21.931255934636398,22.101530170861485,20.213341744395959 
 05/01  03:00:00,14.791666666666666,22.41486113130497,22.390037369766206,21.642812782328155,21.87502440705676,22.14964819554285,22.994403081072137,21.503578009571169,21.174271849679426,21.84219828391629,22.049521557561265,20.207664485603986 
 05/01  04:00:00,15.35,22.28808778511672,22.277557709167686,21.544720149071656,21.776818880222835,22.013287244241157,22.91991617823403,21.406521878635059,21.073970470625939,21.750747533184044,21.99571753457873,20.2024462607142 
 05/01  05:00:00,14.9,22.090848252809736,22.086349056574734,21.37506966482545,21.619633401160514,21.822325762065387,22.799624156492599,21.24599249933775,20.904111631864465,21.592647505169749,21.87457951767655,20.141287692152699 
 05/01  06:00:00,15.1,21.94929734927194,21.921969628148916,21.326659028890096,21.47362311023565,21.67484170328017,22.71298239994121,21.11479907762646,20.850529767503159,21.528857306912756,21.775011741095239,20.083520704728163 
 05/01  07:00:00,18.166666666666669,22.254529062979754,22.122010340731895,22.160041003666199,21.658176574414168,21.79015695108094,22.79932135616634,21.29598866574343,21.65261308869785,22.118472421535715,21.94655751700488,20.256504158841815 
 05/01  08:00:00,21.633333333333338,22.798358870459045,22.534956588107794,23.407377618774729,22.13947340894225,22.015370955474478,22.93508879631645,21.640102793947788,22.822570388655497,22.926730096752988,22.1955749584956,20.630962979984067 
 05/01  09:00:00,23.441666666666668,23.2446285436466,22.85312822859575,24.29130316418292,22.551880025013586,22.17655852820803,23.030881673387627,21.907073287278697,23.675277522464726,23.484897116491529,22.402450087647428,20.898551204268647 
 05/01  10:00:00,24.541666666666669,23.637151872268423,23.193911906351464,24.762143631693815,22.829268659594477,22.32441995081322,23.12045362066732,22.148906029978677,24.165198227637334,23.80118907500112,22.655481830817405,21.102286509004853 
 05/01  11:00:00,25.991666666666665,24.025301385581057,23.592105804873844,24.902173819124795,23.07786814796205,22.5192481859193,23.230186418582276,22.432757557098844,24.30651949800905,23.916259600869556,22.98106325206821,21.310251832121606 
 05/01  12:00:00,28.275000000000003,24.49125169339366,24.062523651215476,24.882768329766454,23.333477730228969,22.819743554808285,23.394720637691113,22.808188852267109,24.253277438898296,23.96442960812171,23.36552849307782,21.548082397372018 
 05/01  13:00:00,28.116666666666665,24.967989063726177,24.467203872434408,24.814078563650669,23.490015554381988,23.151734957444647,23.564637052144574,23.15745776846612,24.272300808550584,24.044964864750779,23.62997059431021,21.675668580574269 
 05/01  14:00:00,25.916666666666669,25.915350771510476,24.982392000923729,24.81817046138559,23.589935734748136,23.69981905116403,23.894635586755628,23.634829825051587,24.348134152761288,24.15099220129389,23.742888953734533,21.65004666948667 
 05/01  15:00:00,24.00833333333334,27.401162827498216,25.697091294021964,24.858586656520975,23.75182673657483,24.516223587120125,24.418058429398458,24.39339749366094,24.432864571414727,24.2597953228353,23.814913687744036,21.651235052444677 
 05/01  16:00:00,23.008333333333338,28.775875042947808,26.429906455621919,24.94936937541064,23.973062860496538,25.32526340449556,24.94103566851788,25.19435503483344,24.55246902891149,24.3983126168639,23.893855644891727,21.718753045080417 
 05/01  17:00:00,22.15833333333333,29.40733637227407,26.841892858667849,25.05052592946438,24.204433858110617,25.834292996097657,25.25734037095414,25.72881217711553,24.66955681191068,24.525231785841858,23.99892738110115,21.81049653269922 
 05/01  18:00:00,21.349999999999999,28.9654709838851,26.7508032488453,25.070538028709508,24.39354298038477,25.876377923955045,25.26081894324537,25.7869514678967,24.70412748252856,24.579838331282418,24.102550436494984,21.879526631592385 
 05/01  19:00:00,19.46666666666667,27.64827985889164,26.21349902643637,24.954039712920616,24.466556907504015,25.476364777869276,24.977268702426433,25.36288667291519,24.608193865317629,24.529669756831834,24.126179265632506,21.859963668593946 
 05/01  20:00:00,17.658333333333336,26.239273031357614,25.573762157444255,24.727348170431524,24.431087492763909,25.067874364055247,24.764782611166085,24.815606997507719,24.40756693269945,24.401692499628127,24.07553126180329,21.746114375000805 
 05/01  21:00:00,17.2,25.741189333213275,25.383171857086979,24.637351392449195,24.424382477016466,24.99238282223526,24.777081920877114,24.603958171901117,24.32283392641376,24.35976641568723,24.082259952666317,21.682372395758624 
 05/01  22:00:00,16.558333333333335,25.466452628700194,25.251333422643716,24.531392881485897,24.37613378507332,24.931740966863285,24.78812120897568,24.46597140422331,24.218362012814369,24.291200348349539,24.062353818394315,21.624242614551077 
 05/01  23:00:00,15.108333333333335,25.097344340301473,25.005673896482589,24.280549362431289,24.204251957909635,24.771324950174134,24.73180582340918,24.24423331085028,23.97764477163906,24.108890933301497,23.941015648548018,21.493954951546575 
 05/01  24:00:00,14.4,24.79073592061296,24.741380776505009,24.01027474154165,24.00835769083277,24.59857226939287,24.67873522011567,24.027528048886894,23.743305403349923,23.92165743536056,23.818685235114374,21.387143139099807 
 05/02  01:00:00,14.4,24.593345386404694,24.545795816123886,23.855091385095468,23.87931242144076,24.452998794928836,24.647856927066305,23.87998036702542,23.59129074545938,23.799611167723794,23.761459068955035,21.342492648042 
 05/02  02:00:00,13.758333333333333,24.32759502926304,24.29164087490751,23.629258325429477,23.70372062900184,24.238622524215044,24.568743263426997,23.673387258901817,23.3762334015921,23.623891658206476,23.655585743971156,21.263685616590576 
 05/02  03:00:00,13.299999999999999,24.05161300390289,24.015173948824608,23.369895841407197,23.502302919392219,24.00894713696304,24.48593543160652,23.447473776954966,23.13701139267727,23.43709218741439,23.54037784565051,21.171763853455976 
 05/02  04:00:00,13.65,23.869277264500537,23.822234143498389,23.217353176969167,23.376748413754155,23.840996326682715,24.427420076615577,23.2881840403861,22.97407812358799,23.325764641561667,23.475600346796086,21.132550467303817 
 05/02  05:00:00,12.908333333333334,23.59773873340671,23.56020122999952,22.98411581999741,23.18840909867561,23.60149594309784,24.29132943138759,23.056854302445556,22.73431554160854,23.138699349886364,23.33568165580986,21.0437606907424 
 05/02  06:00:00,12.550000000000003,23.330726602969589,23.29356527345684,22.861463611883605,22.96632263531613,23.369835792911123,24.158471828546128,22.817796489693824,22.620830007259359,23.04209655006642,23.1874386291115,20.937093143768974 
 05/02  07:00:00,15.716666666666667,23.573028894725934,23.43897929482631,23.765200770444197,23.124071558613495,23.4369665975258,24.26543872783947,22.93033658020367,23.49261116332482,23.68876966257181,23.310333019722589,21.077667493210205 
 05/02  08:00:00,19.083333333333333,24.126694781699997,23.86320058735014,25.155900082547963,23.59056545024315,23.628556684370368,24.421789948356439,23.225402250437896,24.78100790496443,24.6070708021039,23.59111603656981,21.420957577090069 
 05/02  09:00:00,20.641666666666667,24.55122897770519,24.15297618126048,25.944367328019444,23.974175309634075,23.72050058557097,24.505016155900689,23.42586789892661,25.536114384473526,25.095819438165994,23.785665211377986,21.684348312611417 
 05/02  10:00:00,22.383333333333338,24.87424336545243,24.441087366993675,26.33000727009448,24.225471096436139,23.800780014683757,24.57137384899019,23.615885285039995,25.92976148303002,25.359022055250823,24.035227072270414,21.91589237534491 
 05/02  11:00:00,24.641666666666667,25.311549496600067,24.846049105932737,26.388535383400766,24.458111348652876,23.989135172665017,24.698346377180827,23.90884700305898,25.96342603600461,25.415588300882836,24.388588199204184,22.16154993362032 
 05/02  12:00:00,24.258333333333338,25.49642972047495,25.07630313318859,26.071885061132336,24.523690159839544,24.075606231188006,24.727231026475296,24.053939705358265,25.611972357571337,25.22953823632812,24.60343623440771,22.26567526133843 
 05/02  13:00:00,22.65833333333333,25.56467094323679,25.133136881777959,25.670954377228737,24.444613238180904,24.16095370282834,24.753440752832164,24.103029371054075,25.273772811817936,25.057271796568818,24.694985033813468,22.229110618765878 
 05/02  14:00:00,22.2,26.551389840257597,25.623511324778865,25.606424607060807,24.51273399991911,24.70593216813927,25.100020884082885,24.58224565047618,25.250478307505863,25.11735369763313,24.806043826236395,22.244533011949895 
